RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0.0,71.0,179.0,2.0,62.0,15.0,1.584962500721156,6.392317422778761,37.0,6.0,2.0,18.0,4.0,33.0,0.0,2.584962500721156,5.0,9.0,1.0,1.0,0.0,22.0
1.0,54.0,114.0,3.700439718141092,49.0,9.0,2.0,6.022367813028454,4.0,0.0,2.0,12.0,0.0,27.0,0.0,0.0,62.0,14.0,6.0,1.584962500721156,1.0,100.0
1.0,68.0,133.0,3.0,44.0,39.0,1.584962500721156,6.658211482751795,16.05,6.0,8.0,39.0,4.0,67.0,0.0,1.584962500721156,15.0,73.0,5.0,1.584962500721156,0.0,50.0
0.0,75.0,164.0,2.321928094887362,66.0,19.0,0.0,6.658211482751795,17.55,7.0,8.0,19.0,2.0,21.0,0.0,0.0,53.0,92.0,5.0,1.0,1.0,55.0
1.0,67.0,118.0,2.807354922057604,37.0,23.0,1.584962500721156,6.475733430966398,70.0,6.0,2.0,26.0,5.0,42.0,0.0,0.0,31.0,70.0,5.0,2.0,1.0,67.0
0.0,88.0,153.0,5.087462841250339,92.0,13.0,0.0,6.658211482751795,29.9,7.0,8.0,14.0,0.0,7.0,0.0,0.0,1.0,59.8,1.0,1.0792481250360577,0.0,25.0
1.0,51.0,186.0,3.807354922057604,96.0,22.0,1.0,6.409390936137702,2.0,0.0,2.0,25.0,0.0,56.0,0.0,2.321928094887362,79.0,50.0,5.0,2.0,2.0,100.0
1.0,70.0,127.0,4.700439718141092,57.0,23.0,0.0,6.599912842187128,20.4,6.0,6.0,24.0,0.0,13.0,0.0,0.0,51.0,59.6,9.0,1.5208332799967728,1.0,67.0
1.0,65.0,116.0,3.4594316186372973,37.0,14.0,1.0,6.554588851677638,72.0,6.0,2.0,15.0,1.0,13.0,0.0,1.584962500721156,52.0,67.35,3.0,1.0,1.584962500721156,56.0
1.0,78.0,21.0,2.321928094887362,13.0,11.0,0.0,6.658211482751795,14.45,7.0,8.0,11.0,5.0,64.0,0.0,2.0,7.0,77.75,3.0,1.9416665599935452,0.0,75.0
0.0,86.0,318.0,4.247927513443585,90.0,13.0,0.0,6.658211482751795,26.75,7.0,8.0,13.0,0.0,62.0,0.0,0.0,0.0,44.0,0.0,1.584962500721156,0.05,50.0
0.0,90.0,230.0,3.807354922057604,73.0,11.0,0.0,6.658211482751795,35.05,7.0,8.0,13.0,0.0,62.0,0.0,0.0,1.0,71.0,1.0,2.321928094887362,0.0,71.0
1.0,76.0,293.0,2.321928094887362,74.0,33.0,0.0,6.658211482751795,21.0,7.0,8.0,34.0,1.0,38.0,0.0,1.584962500721156,37.0,65.7,13.0,1.0,0.0,88.0
1.0,70.0,37.0,2.321928094887362,20.0,19.0,0.0,6.658211482751795,20.65,7.0,8.0,20.0,2.0,20.0,0.0,2.0,42.0,73.0,2.0,1.584962500721156,1.0,50.0
1.0,72.0,209.0,1.584962500721156,95.0,41.0,0.0,6.658211482751795,22.4,7.0,8.0,42.0,3.0,38.0,0.0,1.0,42.0,69.6,7.0,1.584962500721156,1.584962500721156,82.0
0.0,83.0,398.0,2.0,118.0,29.0,0.0,6.658211482751795,29.95,7.0,8.0,29.0,2.0,31.0,0.0,2.0,22.0,87.0,6.0,2.0,0.0,69.0
0.0,87.0,326.0,3.0,111.0,26.0,0.0,6.658211482751795,32.75,7.0,8.0,30.0,1.0,40.0,0.0,0.0,12.0,89.0,3.0,1.584962500721156,0.0,56.0
1.0,55.0,114.0,2.807354922057604,59.0,19.0,0.0,6.491853096329675,5.0,4.0,6.0,19.0,1.0,53.0,0.0,1.0,97.0,90.0,8.0,1.584962500721156,2.807354922057604,100.0
1.0,65.0,478.0,3.700439718141092,97.0,44.0,0.0,6.491853096329675,1.0,4.0,6.0,47.0,0.0,32.0,0.0,3.321928094887362,63.0,66.0,9.0,1.7615223395576245,2.807354922057604,60.0
1.0,78.0,197.0,4.584962500721156,91.0,15.0,0.0,6.658211482751795,27.5,7.0,8.0,17.0,0.0,41.0,0.0,2.584962500721156,57.0,32.0,2.0,1.584962500721156,1.1415851549607148,67.0
0.0,79.0,243.0,4.169925001442312,77.0,35.0,0.0,6.614709844115208,67.0,6.0,6.0,39.0,0.0,36.0,0.0,1.584962500721156,20.0,72.0,4.0,1.0,0.0,56.0
1.0,75.0,183.0,4.247927513443585,92.0,21.0,0.0,6.658211482751795,18.0,7.0,8.0,22.0,0.0,27.0,0.0,0.0,88.0,91.0,9.0,2.0,2.584962500721156,93.0
1.0,70.0,176.0,3.169925001442312,96.0,20.0,0.0,6.584962500721156,17.0,5.0,6.0,20.0,1.0,30.0,0.0,0.0,74.0,71.0,8.0,2.321928094887362,2.0,86.0
1.0,78.0,368.0,2.807354922057604,74.0,42.0,0.0,6.6293566200796095,23.0,5.0,6.0,43.0,3.0,49.0,0.0,2.0,10.0,19.0,8.0,1.584962500721156,0.0,67.0
1.0,75.0,300.0,3.906890595608519,124.0,22.0,0.0,6.658211482751795,22.2,7.0,8.0,23.0,0.0,39.0,0.0,0.0,57.0,58.8,4.0,1.0,1.0,100.0
1.0,76.0,150.0,3.584962500721156,54.0,14.0,0.0,6.658211482751795,24.8,7.0,8.0,15.0,1.0,40.0,0.0,0.0,32.0,96.0,4.0,1.584962500721156,0.0,75.0
1.0,72.0,168.0,3.169925001442312,62.0,10.0,0.0,6.658211482751795,25.7,7.0,8.0,11.0,1.0,18.0,0.0,2.584962500721156,60.0,82.0,7.0,1.0,0.0,100.0
1.0,74.0,277.0,4.954196310386875,123.0,24.0,0.0,6.475733430966398,12.0,6.0,6.0,24.0,0.0,25.0,0.0,0.0,45.0,57.25,12.0,1.0,1.584962500721156,93.0
1.0,63.0,174.0,1.0,62.0,11.0,0.0,6.321928094887363,5.0,3.0,5.0,14.0,1.0,29.0,0.0,2.584962500721156,37.0,101.0,5.0,1.584962500721156,1.584962500721156,70.0
1.0,81.0,137.0,3.321928094887362,66.0,34.0,0.0,6.658211482751795,20.3,7.0,8.0,34.0,1.0,62.0,0.0,1.0,24.0,92.0,3.0,2.321928094887362,0.0,78.0
0.0,81.0,126.0,3.321928094887362,78.0,18.0,0.0,6.658211482751795,29.45,7.0,8.0,18.0,1.0,83.0,0.0,0.0,0.0,64.0,1.0,2.0,0.1,80.0
1.0,59.0,243.0,3.584962500721156,79.0,38.0,1.0,6.266786540694901,7.0,4.0,6.0,43.0,1.0,50.0,0.0,1.0,63.0,78.0,7.0,2.321928094887362,2.321928094887362,86.0
1.0,66.0,176.0,3.584962500721156,81.0,43.0,0.0,6.6293566200796095,3.0,4.0,6.0,44.0,1.0,39.0,0.0,1.584962500721156,36.0,64.0,3.0,2.321928094887362,1.0,47.0
1.0,72.0,169.0,2.584962500721156,60.0,21.0,1.0,6.599912842187128,30.0,6.0,3.0,23.0,1.0,52.0,0.0,2.321928094887362,66.0,82.0,4.0,2.0,1.0,78.0
0.0,73.0,409.0,3.0,94.0,38.0,0.0,6.658211482751795,21.05,7.0,8.0,39.0,2.0,18.0,0.0,1.0,27.0,69.0,11.0,1.584962500721156,1.584962500721156,72.0
1.0,86.0,419.0,3.4594316186372973,122.0,17.0,0.0,6.658211482751795,32.15,7.0,8.0,18.0,1.0,72.0,0.0,0.0,0.0,36.0,0.0,1.584962500721156,0.1,50.0
1.0,91.0,282.0,6.658211482751795,209.0,6.0,0.0,6.658211482751795,29.45,7.0,8.0,7.0,0.0,43.0,0.0,0.0,0.0,57.15,0.0,1.1754887502163467,0.0,0.0
0.0,73.0,324.0,4.0,89.0,19.0,0.0,6.491853096329675,9.0,4.0,6.0,19.0,0.0,21.0,0.0,0.0,34.0,36.0,6.0,2.0,1.0,64.0
0.0,78.0,134.0,1.584962500721156,63.0,35.0,0.0,6.554588851677638,32.0,6.0,6.0,40.0,3.0,40.0,0.0,0.0,22.0,55.0,5.0,2.321928094887362,0.0,60.0
1.0,65.0,155.0,3.169925001442312,37.0,20.0,1.0,6.584962500721156,8.0,4.0,6.0,21.0,1.0,38.0,0.0,1.584962500721156,49.0,87.0,5.0,2.584962500721156,1.0,67.0
1.0,75.0,70.0,1.0,38.0,8.0,0.0,6.658211482751795,26.85,7.0,8.0,9.0,1.0,78.0,0.0,2.321928094887362,17.0,76.05,2.0,1.0,0.15,100.0
0.0,84.0,277.0,3.169925001442312,109.0,8.0,0.0,6.658211482751795,30.5,7.0,8.0,8.0,1.0,50.0,0.0,0.0,33.0,61.6,2.0,1.0,0.0,100.0
0.0,75.0,294.0,3.700439718141092,94.0,39.0,0.0,6.6293566200796095,27.0,6.0,6.0,40.0,0.0,35.0,0.0,1.584962500721156,17.0,54.05,6.0,2.584962500721156,0.0,61.0
0.0,60.0,357.0,4.169925001442312,141.0,9.0,2.0,6.087462841250339,3.0,3.0,4.0,13.0,0.0,50.0,0.0,1.0,28.0,68.95,4.0,1.6161778097771986,0.5792481250360578,100.0
0.0,68.0,106.0,2.0,54.0,29.0,1.0,6.459431618637297,51.0,6.0,2.0,31.0,2.0,65.0,0.0,1.0,85.0,73.0,3.0,2.584962500721156,1.584962500721156,100.0
1.0,67.0,85.0,3.0,44.0,15.0,1.0,6.554588851677638,45.0,6.0,6.0,16.0,2.0,33.0,0.0,0.0,59.0,62.0,3.0,1.584962500721156,1.584962500721156,83.0
1.0,71.0,282.0,1.0,73.0,22.0,0.0,6.599912842187128,18.65,6.0,6.0,25.0,5.0,4.0,0.0,1.584962500721156,37.0,39.0,11.0,1.0,1.0,80.0
1.0,50.0,204.0,1.584962500721156,91.0,23.0,0.0,6.3750394313469245,1.0,3.0,5.0,28.0,2.0,32.0,0.0,2.807354922057604,32.0,64.15,5.0,1.7191224942298766,0.0,67.0
1.0,62.0,151.0,4.321928094887363,99.0,5.0,1.0,6.339850002884624,16.0,6.0,6.0,6.0,0.0,80.0,0.0,0.0,40.0,75.0,1.0,1.584962500721156,0.0,100.0
1.0,70.0,333.0,1.584962500721156,75.0,16.0,0.0,6.658211482751795,21.95,5.0,8.0,20.0,8.0,30.0,0.0,0.0,78.0,92.0,6.0,1.584962500721156,2.321928094887362,67.0
1.0,58.0,307.0,2.807354922057604,79.0,14.0,0.0,6.20945336562895,18.0,6.0,5.0,15.0,2.0,53.0,0.0,0.0,81.0,75.0,3.0,2.0,1.584962500721156,86.0
0.0,65.55,17.0,4.169925001442312,17.0,1.0,0.0,6.658211482751795,15.95,9.0,8.0,1.0,0.0,100.0,0.0,0.0,38.5,85.4,0.8,1.2547368752524044,0.5877443751081735,100.0
0.0,88.0,188.0,3.807354922057604,82.0,20.0,0.0,6.658211482751795,28.85,7.0,8.0,20.0,0.0,40.0,0.0,0.0,17.0,82.0,2.0,1.584962500721156,0.0,50.0
1.0,65.0,107.0,3.0,48.0,40.0,0.0,6.658211482751795,20.2,6.0,8.0,43.0,4.0,42.0,0.0,1.584962500721156,80.0,86.0,5.0,1.584962500721156,2.321928094887362,70.0
1.0,74.0,169.0,2.584962500721156,78.0,26.0,0.0,6.599912842187128,76.0,6.0,6.0,27.0,2.0,37.0,0.0,1.0,37.0,91.0,5.0,2.321928094887362,0.0,75.0
1.0,78.0,282.0,1.584962500721156,95.0,23.0,0.0,6.658211482751795,23.35,7.0,8.0,24.0,1.0,13.0,0.0,1.0,22.0,67.7,4.0,1.0,1.0,43.0
0.0,74.0,378.0,3.0,110.0,41.0,0.0,6.6293566200796095,35.0,6.0,6.0,42.0,4.0,57.0,0.0,0.0,44.0,76.0,4.0,2.584962500721156,1.584962500721156,69.0
0.0,77.0,311.0,3.584962500721156,103.0,39.0,0.0,6.6293566200796095,22.95,6.0,6.0,42.0,1.0,36.0,0.0,0.0,46.0,73.0,5.0,2.321928094887362,1.0,69.0
1.0,67.0,299.0,1.584962500721156,79.0,25.0,0.0,6.491853096329675,15.0,5.0,6.0,27.0,3.0,37.0,0.0,3.700439718141092,63.0,63.0,13.0,2.0,2.321928094887362,94.0
0.0,56.0,76.0,2.807354922057604,32.0,11.0,1.584962500721156,6.539158811108031,15.0,5.0,2.0,14.0,5.0,17.0,0.0,2.0,83.0,42.0,5.0,1.584962500721156,1.584962500721156,100.0
0.0,88.0,211.0,4.392317422778761,103.0,13.0,0.0,6.658211482751795,40.8,7.0,8.0,14.0,0.0,57.0,1.81846390555808,0.0,0.0,19.0,2.0,2.0,0.0,71.0
1.0,75.0,169.0,1.584962500721156,59.0,21.0,0.0,6.658211482751795,26.15,7.0,8.0,22.0,4.0,36.0,0.8310568056637319,2.321928094887362,43.0,112.0,4.0,2.807354922057604,0.0,83.0
1.0,66.0,127.0,1.584962500721156,69.0,17.0,0.0,6.569855608330948,16.0,6.0,6.0,18.0,4.0,33.0,0.8435182359791703,2.0,42.0,81.0,3.0,2.321928094887362,2.0,58.0
0.0,81.0,220.0,1.584962500721156,91.0,20.0,0.0,6.658211482751795,24.4,7.0,8.0,23.0,2.0,39.0,0.7226892527748077,1.584962500721156,36.0,68.75,3.0,1.0,1.0,67.0
1.0,71.0,177.0,3.169925001442312,95.0,24.0,0.0,6.599912842187128,26.75,6.0,6.0,24.0,1.0,75.0,1.4045431356319908,1.0,87.0,87.0,4.0,1.584962500721156,2.0,100.0
1.0,69.0,112.0,1.584962500721156,43.0,5.0,0.0,6.658211482751795,21.1,7.0,8.0,7.0,2.0,43.0,0.9623370299246572,1.0,37.0,58.0,3.0,1.584962500721156,0.0,83.0
0.0,74.0,150.0,3.807354922057604,91.0,13.0,1.0,6.554588851677638,35.0,6.0,2.0,14.0,0.0,29.0,1.2220315477843036,0.0,36.0,61.65,1.0,1.0,1.0,40.0
1.0,56.0,224.0,4.459431618637297,109.0,27.0,1.0,6.321928094887363,4.0,4.0,6.0,28.0,0.0,21.0,0.9456958931251244,1.0,101.0,79.0,15.0,1.0,3.584962500721156,94.0
1.0,65.0,243.0,3.321928094887362,89.0,23.0,0.0,6.392317422778761,2.0,4.0,6.0,23.0,1.0,52.0,1.212337029924657,0.0,49.0,75.0,4.0,2.321928094887362,1.0,80.0
0.0,92.0,152.0,4.0,154.0,14.0,0.0,6.658211482751795,26.1,7.0,8.0,15.0,0.0,47.0,1.5082728314749225,0.0,7.0,79.0,2.0,1.584962500721156,0.0,80.0
0.0,91.0,150.0,2.0,108.0,10.0,0.0,6.658211482751795,33.8,7.0,8.0,11.0,1.0,64.0,1.2392141291042946,1.0,2.0,41.0,1.0,2.0,0.0,67.0
0.0,73.0,183.0,2.807354922057604,90.0,19.0,1.0,6.658211482751795,27.7,7.0,8.0,19.0,1.0,32.0,1.3710555752483322,0.0,6.0,52.0,1.0,1.584962500721156,0.0,50.0
1.0,66.0,255.0,1.0,80.0,14.0,1.0,6.475733430966398,9.0,4.0,6.0,16.0,3.0,69.0,1.0406890595608518,2.321928094887362,58.0,60.0,3.0,2.321928094887362,1.0,88.0
1.0,87.0,120.0,3.700439718141092,59.0,26.0,0.0,6.658211482751795,33.4,7.0,8.0,26.0,0.0,54.0,1.2188011807719055,1.0,1.0,60.1,2.0,1.0,0.0,75.0
1.0,64.0,246.0,4.087462841250339,106.0,5.0,2.0,6.475733430966398,57.0,6.0,3.0,8.0,0.0,88.0,0.9336875369719031,1.0,60.95,144.0,1.8,2.321928094887362,0.8377443751081735,100.0
1.0,63.0,123.0,1.584962500721156,40.0,5.0,1.0,6.442943495848728,29.0,6.0,4.0,7.0,4.0,43.0,0.7434411277387498,0.0,77.0,82.0,3.0,1.0,1.0,100.0
0.0,78.0,177.0,1.0,65.0,26.0,0.0,6.599912842187128,24.95,6.0,6.0,28.0,3.0,46.0,1.1134554205760798,1.0,4.0,72.0,4.0,2.584962500721156,0.0,64.0
1.0,75.0,212.0,4.584962500721156,105.0,11.0,0.0,6.3750394313469245,21.0,6.0,6.0,11.0,0.0,45.0,1.640704467560676,1.0,13.0,63.9,1.0,1.0,0.0,100.0
0.0,68.0,224.0,3.321928094887362,110.0,24.0,2.584962500721156,6.442943495848728,25.0,6.0,2.0,29.0,1.0,31.0,1.4366473565840836,2.584962500721156,5.0,73.0,2.0,1.584962500721156,0.3792481250360578,71.0
1.0,61.0,208.0,2.807354922057604,96.0,24.0,1.584962500721156,6.22881869049588,44.0,6.0,2.0,27.0,3.0,63.0,0.9803556773203888,1.584962500721156,53.0,77.0,6.0,2.321928094887362,1.584962500721156,92.0
1.0,63.0,203.0,1.584962500721156,79.0,16.0,0.0,5.906890595608519,3.0,4.0,6.0,17.0,1.0,47.0,1.961674315402428,2.0,55.0,77.0,7.0,2.0,1.0,91.0
1.0,69.0,160.0,2.584962500721156,109.0,11.0,1.0,6.539158811108031,20.0,6.0,3.0,13.0,1.0,31.0,0.26609640474436813,0.0,94.0,57.35,3.0,1.584962500721156,2.0,100.0
1.0,74.0,159.0,3.321928094887362,69.0,26.0,0.0,6.658211482751795,27.6,6.0,7.0,27.0,2.0,48.0,0.9018086806276744,0.0,61.0,67.0,3.0,2.321928094887362,1.584962500721156,78.0
1.0,65.0,241.0,5.247927513443585,95.0,15.0,0.0,6.266786540694901,0.0,4.0,6.0,17.0,0.0,29.0,1.0321928094887363,1.0,51.0,43.0,3.0,1.0,1.0,80.0
1.0,80.0,203.0,2.807354922057604,91.0,15.0,0.0,6.658211482751795,45.7,7.0,8.0,17.0,1.0,29.0,2.377081372560292,0.0,16.0,93.0,6.0,1.584962500721156,1.0,69.0
1.0,61.0,61.0,3.4594316186372973,41.0,9.0,0.0,6.339850002884624,23.9,5.0,6.0,10.0,1.0,50.0,0.35646415084724836,1.584962500721156,80.0,95.0,4.0,2.0,1.0,100.0
1.0,57.0,178.0,1.584962500721156,79.0,23.0,0.0,6.539158811108031,2.0,4.0,6.0,26.0,2.0,58.0,1.236028579809553,2.0,57.0,77.0,5.0,1.584962500721156,1.0,100.0
1.0,59.0,131.0,3.0,81.0,13.0,0.0,6.129283016944966,5.0,4.0,5.0,17.0,1.0,50.0,0.6142701109431125,1.584962500721156,75.0,61.9,3.0,1.584962500721156,1.0,100.0
1.0,71.0,103.0,4.0,94.0,6.0,0.0,6.442943495848728,13.0,6.0,5.0,7.0,0.0,14.0,1.2652817143773354,0.0,48.0,64.8,2.0,1.4152817143773355,0.0,67.0
0.0,86.0,168.0,4.0,85.0,33.0,0.0,6.614709844115208,51.0,6.0,6.0,34.0,0.0,38.0,1.655287528027372,0.0,3.0,74.85,3.0,1.584962500721156,0.0,56.0
0.0,83.0,106.0,2.0,62.0,28.0,0.0,6.658211482751795,31.7,7.0,8.0,28.0,5.0,11.0,0.941585154960715,2.321928094887362,17.0,65.85,2.0,1.0,0.0,60.0
1.0,59.0,198.0,2.807354922057604,89.0,29.0,1.584962500721156,6.321928094887363,21.0,6.0,2.0,34.0,1.0,38.0,0.8538407798525416,2.0,38.0,98.0,11.0,1.0,1.0,86.0
0.0,55.0,203.0,3.0,81.0,19.0,1.0,6.442943495848728,3.0,3.0,5.0,21.0,2.0,33.0,1.393170597947082,2.0,56.0,87.0,3.0,1.584962500721156,1.0,83.0
0.0,75.0,258.0,4.857980995127572,97.0,23.0,0.0,6.599912842187128,25.05,6.0,6.0,24.0,0.0,13.0,0.9164898169110351,0.0,31.0,57.8,4.0,1.3451046213552846,0.0,57.0
1.0,78.0,41.0,2.0,16.0,3.0,0.0,6.658211482751795,16.75,7.0,8.0,3.0,2.0,67.0,0.6573602462471115,4.087462841250339,0.0,69.7,0.0,1.0,0.0,50.0
0.0,65.0,14.0,0.0,4.0,3.0,0.0,6.658211482751795,11.75,7.0,8.0,6.0,5.0,33.0,0.4669925001442312,3.321928094887362,1.0,98.0,1.0,1.584962500721156,0.0,50.0
0.0,80.0,233.0,2.0,106.0,28.0,0.0,6.614709844115208,2.0,4.0,6.0,30.0,4.0,37.0,1.584962500721156,2.0,4.0,98.0,4.0,1.584962500721156,0.0,86.0
1.0,70.0,252.0,2.0,73.0,20.0,1.584962500721156,6.475733430966398,31.0,6.0,3.0,24.0,4.0,67.0,1.584962500721156,1.0,16.0,93.0,3.0,1.584962500721156,0.0,63.0
1.0,59.0,202.7,2.584962500721156,82.0,20.0,2.584962500721156,6.303780748177103,6.0,4.0,2.0,27.0,1.0,67.0,2.321928094887362,1.0,98.0,84.0,2.0,2.321928094887362,1.462337029924657,100.0
1.0,57.0,246.0,2.321928094887362,72.0,34.0,1.0,6.475733430966398,3.0,1.0,3.0,40.0,4.0,73.0,1.584962500721156,2.0,12.0,70.0,3.0,3.700439718141092,0.0,89.0
1.0,77.0,154.0,2.0,55.0,31.0,0.0,6.658211482751795,25.45,7.0,8.0,32.0,6.0,63.0,1.584962500721156,1.584962500721156,26.0,74.0,5.0,3.906890595608519,0.0,86.0
1.0,65.0,37.0,3.807354922057604,24.0,11.0,0.0,6.658211482751795,16.3,7.0,8.0,11.0,0.0,27.0,2.0,2.321928094887362,81.0,72.4,6.0,1.0,1.584962500721156,88.0
