RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0.0,82.0,96.0,2.584962500721156,47.0,16.0,0.0,100.0,52.0,7.0,8.0,16.0,3.0,31.0,0.0,0.0,15.0,88.0,4.0,1.584962500721156,0.0,67.0
1.0,50.0,311.0,4.700439718141092,76.0,12.0,1.0,60.0,2.0,3.0,5.0,15.0,0.0,20.0,0.0,1.0,84.0,64.0,5.0,1.584962500721156,1.584962500721156,88.0
1.0,74.0,274.0,1.584962500721156,66.0,23.0,0.0,100.0,21.166666666666668,6.0,8.0,28.0,4.0,39.0,0.0,1.584962500721156,18.0,65.0,3.0,2.584962500721156,1.0,67.0
0.0,69.0,256.0,2.807354922057604,117.0,11.0,1.0,100.0,40.833333333333336,7.0,8.0,14.0,1.0,8.0,0.0,0.0,13.0,54.833333333333336,2.0,1.0,0.0,67.0
1.0,63.0,262.0,4.754887502163468,95.0,3.0,1.584962500721156,75.0,27.0,6.0,4.0,6.0,0.0,100.0,0.0,0.0,58.833333333333336,70.66666666666667,1.5,1.0,0.792481250360578,100.0
1.0,63.0,184.0,2.0,77.0,34.0,0.0,97.0,32.0,6.0,6.0,36.0,2.0,36.0,0.0,3.584962500721156,71.0,80.0,10.0,1.584962500721156,2.0,82.0
1.0,61.0,256.0,4.321928094887363,68.0,14.0,0.0,87.0,0.0,4.0,6.0,15.0,0.0,33.0,0.0,1.584962500721156,62.0,68.0,3.0,2.0,1.0,86.0
1.0,62.0,131.0,2.321928094887362,59.0,16.0,2.321928094887362,79.0,23.0,6.0,5.0,20.0,4.0,58.0,0.0,2.321928094887362,25.0,91.0,3.0,2.321928094887362,1.0,70.0
1.0,89.0,244.0,3.321928094887362,147.0,10.0,0.0,100.0,48.666666666666664,7.0,8.0,10.0,1.0,10.0,0.0,0.0,3.0,62.333333333333336,2.0,1.0974937501201927,0.0,50.0
1.0,65.0,43.0,1.584962500721156,26.0,15.0,1.0,100.0,21.666666666666668,7.0,8.0,17.0,2.0,25.0,0.0,2.321928094887362,31.0,83.0,5.0,1.0,0.0,75.0
1.0,57.0,147.0,2.321928094887362,73.0,27.0,1.0,97.0,1.0,0.0,2.0,31.0,2.0,48.0,0.0,2.321928094887362,44.0,87.0,3.0,1.584962500721156,2.0,56.0
1.0,72.0,365.0,3.584962500721156,83.0,22.0,0.0,100.0,27.666666666666668,7.0,8.0,22.0,1.0,41.0,0.0,0.0,49.0,23.0,6.0,1.584962500721156,1.0,73.0
0.0,72.0,84.0,2.321928094887362,53.0,29.0,0.0,100.0,25.833333333333332,7.0,8.0,30.0,2.0,27.0,0.0,1.0,43.0,48.0,9.0,2.584962500721156,2.0,64.0
1.0,65.0,88.0,3.321928094887362,45.0,20.0,0.0,85.0,1.0,4.0,6.0,20.0,1.0,20.0,0.0,0.0,14.0,71.0,4.0,1.584962500721156,1.0,50.0
1.0,64.0,91.0,2.321928094887362,55.0,19.0,1.0,90.0,0.0,0.0,2.0,20.0,2.0,50.0,0.0,1.584962500721156,24.0,81.0,6.0,2.0,1.0,82.0
1.0,58.0,265.0,2.0,79.0,25.0,1.584962500721156,93.0,13.0,0.0,5.0,28.0,2.0,48.0,0.0,1.0,63.0,50.0,8.0,1.584962500721156,0.0,91.0
1.0,58.0,150.0,4.087462841250339,72.0,18.0,1.584962500721156,55.0,4.0,4.0,5.0,22.0,0.0,45.0,0.0,1.0,79.0,38.0,7.0,2.0,0.0,91.0
1.0,79.0,162.0,3.0,94.0,17.0,0.0,100.0,24.333333333333332,7.0,8.0,17.0,1.0,29.0,0.0,0.0,28.0,65.0,3.0,1.0,1.0,57.0
1.0,66.0,284.0,5.044394119358453,107.0,15.0,1.584962500721156,82.0,3.0,4.0,4.0,17.0,0.0,53.0,0.0,1.0,19.0,50.0,3.0,1.584962500721156,1.0,63.0
1.0,69.0,476.0,3.169925001442312,157.0,38.0,2.321928094887362,100.0,31.5,6.0,8.0,39.0,1.0,36.0,0.0,2.321928094887362,50.0,54.0,14.0,1.584962500721156,2.321928094887362,89.0
0.0,71.0,179.0,2.0,62.0,15.0,2.0,83.0,37.0,6.0,2.0,18.0,4.0,33.0,0.0,2.584962500721156,5.0,9.0,1.0,1.0,0.0,22.0
1.0,54.0,114.0,3.700439718141092,49.0,9.0,2.0,64.0,4.0,0.0,2.0,12.0,0.0,27.0,0.0,0.0,62.0,14.0,6.0,1.584962500721156,1.0,100.0
1.0,68.0,133.0,3.0,44.0,39.0,1.584962500721156,100.0,17.5,6.0,8.0,39.0,4.0,67.0,0.0,1.584962500721156,15.0,73.0,5.0,1.584962500721156,0.0,50.0
0.0,75.0,164.0,2.321928094887362,66.0,19.0,0.0,100.0,26.5,7.0,8.0,19.0,2.0,21.0,0.0,0.0,53.0,92.0,5.0,1.0,1.0,55.0
1.0,67.0,118.0,2.807354922057604,37.0,23.0,1.584962500721156,88.0,70.0,6.0,2.0,26.0,5.0,42.0,0.0,0.0,31.0,70.0,5.0,2.0,1.0,67.0
0.0,88.0,153.0,5.087462841250339,92.0,13.0,0.0,100.0,35.333333333333336,7.0,8.0,14.0,0.0,7.0,0.0,0.0,1.0,63.0,1.0,1.0974937501201927,0.0,25.0
1.0,51.0,186.0,3.807354922057604,96.0,22.0,2.0,84.0,2.0,0.0,2.0,25.0,0.0,56.0,0.0,2.321928094887362,79.0,50.0,5.0,2.0,2.0,100.0
1.0,70.0,127.0,4.700439718141092,57.0,23.0,0.0,96.0,21.5,6.0,6.0,24.0,0.0,13.0,0.0,0.0,51.0,52.333333333333336,9.0,1.4591479170272448,1.0,67.0
1.0,65.0,116.0,3.4594316186372973,37.0,14.0,1.0,93.0,72.0,6.0,2.0,15.0,1.0,13.0,0.0,1.584962500721156,52.0,81.33333333333333,3.0,1.0,1.584962500721156,56.0
1.0,78.0,21.0,2.321928094887362,13.0,11.0,0.0,100.0,8.5,7.0,8.0,11.0,5.0,64.0,0.0,2.0,7.0,77.16666666666667,3.0,1.9436296829619977,0.0,75.0
0.0,86.0,318.0,4.247927513443585,90.0,13.0,0.0,100.0,29.333333333333332,7.0,8.0,13.0,0.0,62.0,0.0,0.0,0.0,44.0,0.0,1.584962500721156,0.0,50.0
0.0,90.0,230.0,3.807354922057604,73.0,11.0,0.0,100.0,45.166666666666664,7.0,8.0,13.0,0.0,62.0,0.0,0.0,1.0,71.0,1.0,2.321928094887362,0.0,71.0
1.0,76.0,293.0,2.321928094887362,74.0,33.0,0.0,100.0,31.0,7.0,8.0,34.0,1.0,38.0,0.0,1.584962500721156,37.0,51.666666666666664,13.0,1.0,0.0,88.0
1.0,70.0,37.0,2.321928094887362,20.0,19.0,0.0,100.0,27.666666666666668,7.0,8.0,20.0,2.0,20.0,0.0,2.0,42.0,73.0,2.0,1.584962500721156,1.0,50.0
1.0,72.0,209.0,1.584962500721156,95.0,41.0,0.0,100.0,29.666666666666668,7.0,8.0,42.0,3.0,38.0,0.0,1.0,42.0,74.16666666666667,7.0,1.584962500721156,1.584962500721156,82.0
0.0,83.0,398.0,2.0,118.0,29.0,0.0,100.0,37.833333333333336,7.0,8.0,29.0,2.0,31.0,0.0,2.0,22.0,87.0,6.0,2.0,0.0,69.0
0.0,87.0,326.0,3.0,111.0,26.0,0.0,100.0,30.5,7.0,8.0,30.0,1.0,40.0,0.0,0.0,12.0,89.0,3.0,1.584962500721156,0.0,56.0
1.0,55.0,114.0,2.807354922057604,59.0,19.0,0.0,89.0,5.0,4.0,6.0,19.0,1.0,53.0,0.0,1.0,97.0,90.0,8.0,1.584962500721156,2.807354922057604,100.0
1.0,65.0,478.0,3.700439718141092,97.0,44.0,0.0,89.0,1.0,4.0,6.0,47.0,0.0,32.0,0.0,3.321928094887362,63.0,65.16666666666667,9.0,1.968963531869506,2.807354922057604,60.0
1.0,78.0,197.0,4.584962500721156,91.0,15.0,0.0,100.0,31.833333333333332,7.0,8.0,17.0,0.0,41.0,0.0,2.584962500721156,57.0,32.0,2.0,1.584962500721156,1.0283208335737186,67.0
0.0,79.0,243.0,4.169925001442312,77.0,35.0,0.0,97.0,67.0,6.0,6.0,39.0,0.0,36.0,0.0,1.584962500721156,20.0,72.33333333333333,4.0,1.0,0.0,56.0
1.0,75.0,183.0,4.247927513443585,92.0,21.0,0.0,100.0,41.333333333333336,7.0,8.0,22.0,0.0,27.0,0.0,0.0,88.0,91.0,9.0,2.0,2.584962500721156,93.0
1.0,70.0,176.0,3.169925001442312,96.0,20.0,0.0,95.0,17.0,5.0,6.0,20.0,1.0,30.0,0.0,0.0,74.0,71.0,8.0,2.321928094887362,2.0,86.0
1.0,78.0,368.0,2.807354922057604,74.0,42.0,0.0,98.0,23.0,5.0,6.0,43.0,3.0,49.0,0.0,2.0,10.0,19.0,8.0,1.584962500721156,0.0,67.0
1.0,75.0,300.0,3.906890595608519,124.0,22.0,0.0,100.0,34.666666666666664,7.0,8.0,23.0,0.0,39.0,0.0,0.0,57.0,56.833333333333336,4.0,1.0,1.0,100.0
1.0,76.0,150.0,3.584962500721156,54.0,14.0,0.0,100.0,26.666666666666668,7.0,8.0,15.0,1.0,40.0,0.0,0.0,32.0,96.0,4.0,1.584962500721156,0.0,75.0
1.0,72.0,168.0,3.169925001442312,62.0,10.0,0.0,100.0,21.666666666666668,7.0,8.0,11.0,1.0,18.0,0.0,2.584962500721156,60.0,82.0,7.0,1.0,0.0,100.0
1.0,55.0,118.0,2.321928094887362,69.0,12.0,3.0,50.0,4.0,3.0,3.0,22.0,2.0,27.0,0.0,1.584962500721156,79.0,79.0,5.0,1.584962500721156,1.584962500721156,88.0
1.0,74.0,277.0,4.954196310386875,123.0,24.0,0.0,88.0,12.0,6.0,6.0,24.0,0.0,25.0,0.0,0.0,45.0,74.66666666666667,12.0,1.0,1.584962500721156,93.0
1.0,63.0,174.0,1.0,62.0,11.0,1.0,79.0,5.0,3.0,5.0,14.0,1.0,29.0,0.0,2.584962500721156,37.0,101.0,5.0,1.584962500721156,1.584962500721156,70.0
1.0,81.0,137.0,3.321928094887362,66.0,34.0,0.0,100.0,23.166666666666668,7.0,8.0,34.0,1.0,62.0,0.0,1.0,24.0,92.0,3.0,2.321928094887362,0.0,78.0
0.0,81.0,126.0,3.321928094887362,78.0,18.0,0.0,100.0,26.0,7.0,8.0,18.0,1.0,83.0,0.0,0.0,0.0,64.0,1.0,2.0,0.3333333333333333,80.0
1.0,59.0,243.0,3.584962500721156,79.0,38.0,1.0,76.0,7.0,4.0,6.0,43.0,1.0,50.0,0.0,1.0,63.0,78.0,7.0,2.321928094887362,2.321928094887362,86.0
1.0,66.0,176.0,3.584962500721156,81.0,43.0,0.0,98.0,3.0,4.0,6.0,44.0,1.0,39.0,0.0,1.584962500721156,36.0,64.0,3.0,2.321928094887362,1.0,47.0
1.0,72.0,169.0,2.584962500721156,60.0,21.0,1.0,96.0,30.0,6.0,3.0,23.0,1.0,52.0,0.0,2.321928094887362,66.0,82.0,4.0,2.0,1.0,78.0
0.0,73.0,409.0,3.0,94.0,38.0,0.0,100.0,24.166666666666668,7.0,8.0,39.0,2.0,18.0,0.0,1.0,27.0,69.0,11.0,1.584962500721156,1.584962500721156,72.0
1.0,86.0,419.0,3.4594316186372973,122.0,17.0,0.0,100.0,37.0,7.0,8.0,18.0,1.0,72.0,0.0,0.0,0.0,36.0,0.0,1.584962500721156,0.0,50.0
1.0,91.0,282.0,6.658211482751795,209.0,6.0,0.0,100.0,25.166666666666668,7.0,8.0,7.0,0.0,43.0,0.0,0.0,0.0,47.333333333333336,0.0,1.0974937501201927,0.0,0.0
0.0,73.0,324.0,4.0,89.0,19.0,0.0,89.0,9.0,4.0,6.0,19.0,0.0,21.0,0.0,0.0,34.0,36.0,6.0,2.0,1.0,64.0
0.0,78.0,134.0,1.584962500721156,63.0,35.0,0.0,93.0,32.0,6.0,6.0,40.0,3.0,40.0,0.0,0.0,22.0,55.0,5.0,2.321928094887362,0.0,60.0
1.0,65.0,155.0,3.169925001442312,37.0,20.0,1.0,95.0,8.0,4.0,6.0,21.0,1.0,38.0,0.0,1.584962500721156,49.0,87.0,5.0,2.584962500721156,1.0,67.0
1.0,75.0,70.0,1.0,38.0,8.0,0.0,100.0,31.0,7.0,8.0,9.0,1.0,78.0,0.0,2.321928094887362,17.0,73.66666666666667,2.0,1.0,0.0,100.0
0.0,84.0,277.0,3.169925001442312,109.0,8.0,0.0,100.0,48.333333333333336,7.0,8.0,8.0,1.0,50.0,0.0,0.0,33.0,59.5,2.0,1.0,0.0,100.0
0.0,75.0,294.0,3.700439718141092,94.0,39.0,0.0,98.0,33.166666666666664,6.0,6.0,40.0,0.0,35.0,0.0,1.584962500721156,17.0,66.0,6.0,2.584962500721156,0.0,61.0
0.0,60.0,357.0,4.169925001442312,141.0,9.0,2.321928094887362,67.0,3.0,3.0,4.0,13.0,0.0,50.0,0.0,1.0,28.0,66.66666666666667,4.0,1.861654166907052,0.6666666666666666,100.0
0.0,68.0,106.0,2.0,54.0,29.0,1.0,87.0,51.0,6.0,2.0,31.0,2.0,65.0,0.0,1.0,85.0,73.0,3.0,2.584962500721156,1.584962500721156,100.0
1.0,67.0,85.0,3.0,44.0,15.0,1.0,93.0,45.0,6.0,6.0,16.0,2.0,33.0,0.0,0.0,59.0,62.0,3.0,1.584962500721156,1.584962500721156,83.0
1.0,71.0,282.0,1.0,73.0,22.0,0.0,96.0,21.666666666666668,6.0,6.0,25.0,5.0,4.0,0.0,1.584962500721156,37.0,39.0,11.0,1.0,1.0,80.0
1.0,50.0,204.0,1.584962500721156,91.0,23.0,1.584962500721156,82.0,1.0,3.0,5.0,28.0,2.0,32.0,0.0,2.807354922057604,32.0,55.333333333333336,5.0,1.5974937501201927,0.0,67.0
1.0,62.0,151.0,4.321928094887363,99.0,5.0,1.0,80.0,16.0,6.0,6.0,6.0,0.0,80.0,0.0,0.0,40.0,75.0,1.0,1.584962500721156,0.0,100.0
1.0,70.0,333.0,1.584962500721156,75.0,16.0,0.0,100.0,24.666666666666668,5.0,8.0,20.0,8.0,30.0,0.0,0.0,78.0,92.0,6.0,1.584962500721156,2.321928094887362,67.0
1.0,58.0,307.0,2.807354922057604,79.0,14.0,1.0,73.0,18.0,6.0,5.0,15.0,2.0,53.0,0.0,0.0,81.0,75.0,3.0,2.0,1.584962500721156,86.0
0.0,68.5,17.0,4.169925001442312,17.0,1.0,0.0,100.0,27.166666666666668,9.0,8.0,1.0,0.0,100.0,0.0,0.0,43.333333333333336,87.16666666666667,0.6666666666666666,1.0974937501201927,0.5974937501201927,100.0
0.0,88.0,188.0,3.807354922057604,82.0,20.0,0.0,100.0,33.666666666666664,7.0,8.0,20.0,0.0,40.0,0.0,0.0,17.0,82.0,2.0,1.584962500721156,0.0,50.0
1.0,65.0,107.0,3.0,48.0,40.0,0.0,100.0,9.5,6.0,8.0,43.0,4.0,42.0,0.0,1.584962500721156,80.0,86.0,5.0,1.584962500721156,2.321928094887362,70.0
1.0,74.0,169.0,2.584962500721156,78.0,26.0,0.0,96.0,76.0,6.0,6.0,27.0,2.0,37.0,0.0,1.0,37.0,91.0,5.0,2.321928094887362,0.0,75.0
1.0,78.0,282.0,1.584962500721156,95.0,23.0,0.0,100.0,36.333333333333336,7.0,8.0,24.0,1.0,13.0,0.0,1.0,22.0,66.0,4.0,1.0,1.0,43.0
0.0,74.0,378.0,3.0,110.0,41.0,0.0,98.0,35.0,6.0,6.0,42.0,4.0,57.0,0.0,0.0,44.0,76.0,4.0,2.584962500721156,1.584962500721156,69.0
0.0,77.0,311.0,3.584962500721156,103.0,39.0,0.0,98.0,25.166666666666668,6.0,6.0,42.0,1.0,36.0,0.0,0.0,46.0,73.0,5.0,2.321928094887362,1.0,69.0
1.0,67.0,299.0,1.584962500721156,79.0,25.0,0.0,89.0,15.0,5.0,6.0,27.0,3.0,37.0,0.0,3.700439718141092,63.0,63.0,13.0,2.0,2.321928094887362,94.0
0.0,56.0,76.0,2.807354922057604,32.0,11.0,1.584962500721156,92.0,15.0,5.0,2.0,14.0,5.0,17.0,0.0,2.0,83.0,42.0,5.0,1.584962500721156,1.584962500721156,100.0
0.0,88.0,211.0,4.392317422778761,103.0,13.0,0.0,100.0,29.166666666666668,7.0,8.0,14.0,0.0,57.0,2.2042012394905837,0.0,0.0,19.0,2.0,2.0,0.0,71.0
1.0,75.0,169.0,1.584962500721156,59.0,21.0,0.0,100.0,16.5,7.0,8.0,22.0,4.0,36.0,1.0215471694908278,2.321928094887362,43.0,112.0,4.0,2.807354922057604,0.0,83.0
1.0,66.0,127.0,1.584962500721156,69.0,17.0,0.0,94.0,16.0,6.0,6.0,18.0,4.0,33.0,0.26416041678685936,2.0,42.0,81.0,3.0,2.321928094887362,2.0,58.0
0.0,81.0,220.0,1.584962500721156,91.0,20.0,0.0,100.0,30.833333333333332,7.0,8.0,23.0,2.0,39.0,2.408964175916026,1.584962500721156,36.0,77.66666666666667,3.0,1.0,1.0,67.0
1.0,71.0,177.0,3.169925001442312,95.0,24.0,0.0,96.0,33.333333333333336,6.0,6.0,24.0,1.0,75.0,1.3714697817493133,1.0,87.0,87.0,4.0,1.584962500721156,2.0,100.0
1.0,69.0,112.0,1.584962500721156,43.0,5.0,0.0,100.0,20.666666666666668,7.0,8.0,7.0,2.0,43.0,1.1258145836939113,1.0,37.0,58.0,3.0,1.584962500721156,0.0,83.0
0.0,74.0,150.0,3.807354922057604,91.0,13.0,1.0,93.0,35.0,6.0,2.0,14.0,0.0,29.0,1.5717420919442553,0.0,36.0,63.0,1.0,1.0,1.0,40.0
1.0,56.0,224.0,4.459431618637297,109.0,27.0,1.0,79.0,4.0,4.0,6.0,28.0,0.0,21.0,1.7165346697312132,1.0,101.0,79.0,15.0,1.0,3.584962500721156,94.0
1.0,65.0,243.0,3.321928094887362,89.0,23.0,0.0,83.0,2.0,4.0,6.0,23.0,1.0,52.0,1.430827083453526,0.0,49.0,75.0,4.0,2.321928094887362,1.0,80.0
0.0,92.0,152.0,4.0,154.0,14.0,0.0,100.0,27.833333333333332,7.0,8.0,15.0,0.0,47.0,1.4678924870096006,0.0,7.0,79.0,2.0,1.584962500721156,0.0,80.0
0.0,91.0,150.0,2.0,108.0,10.0,0.0,100.0,34.666666666666664,7.0,8.0,11.0,1.0,64.0,1.4270404040368454,1.0,2.0,41.0,1.0,2.0,0.0,67.0
0.0,73.0,183.0,2.807354922057604,90.0,19.0,1.0,100.0,41.833333333333336,7.0,8.0,19.0,1.0,32.0,1.2203213491478937,0.0,6.0,52.0,1.0,1.584962500721156,0.0,50.0
1.0,66.0,255.0,1.0,80.0,14.0,1.0,88.0,9.0,4.0,6.0,16.0,3.0,69.0,1.1666666666666667,2.321928094887362,58.0,60.0,3.0,2.321928094887362,1.0,88.0
1.0,87.0,120.0,3.700439718141092,59.0,26.0,0.0,100.0,20.333333333333332,7.0,8.0,26.0,0.0,54.0,1.6511484326014196,1.0,1.0,64.5,2.0,1.0,0.0,75.0
1.0,64.0,246.0,4.087462841250339,106.0,5.0,2.0,88.0,57.0,6.0,3.0,8.0,0.0,88.0,0.3333333333333333,1.0,67.83333333333333,144.0,1.3333333333333333,2.321928094887362,1.3333333333333333,100.0
1.0,63.0,123.0,1.584962500721156,40.0,5.0,1.0,86.0,29.0,6.0,4.0,7.0,4.0,43.0,0.7432386031062163,0.0,77.0,77.0,3.0,1.0,1.0,100.0
0.0,78.0,177.0,1.0,65.0,26.0,0.0,96.0,34.166666666666664,6.0,6.0,28.0,3.0,46.0,0.16666666666666666,1.0,4.0,72.0,4.0,2.584962500721156,0.0,64.0
1.0,75.0,212.0,4.584962500721156,105.0,11.0,0.0,82.0,21.0,6.0,6.0,11.0,0.0,45.0,1.2203213491478937,1.0,13.0,67.0,1.0,1.0,0.0,100.0
0.0,68.0,224.0,3.321928094887362,110.0,24.0,2.584962500721156,86.0,25.0,6.0,2.0,29.0,1.0,31.0,1.2486421827216123,2.584962500721156,5.0,73.0,2.0,1.584962500721156,0.3333333333333333,71.0
1.0,61.0,208.0,2.807354922057604,96.0,24.0,2.0,74.0,44.0,6.0,2.0,27.0,3.0,63.0,1.2277203690409693,1.584962500721156,53.0,77.0,6.0,2.321928094887362,1.584962500721156,92.0
1.0,63.0,203.0,1.584962500721156,79.0,16.0,0.0,59.0,3.0,4.0,6.0,17.0,1.0,47.0,1.5283208335737186,2.0,55.0,77.0,7.0,2.0,1.0,91.0
1.0,69.0,160.0,2.584962500721156,109.0,11.0,1.0,92.0,20.0,6.0,3.0,13.0,1.0,31.0,0.16666666666666666,0.0,94.0,53.5,3.0,1.584962500721156,2.0,100.0
1.0,49.0,103.0,2.321928094887362,48.0,10.0,3.700439718141092,53.0,7.0,0.0,2.0,17.0,1.0,35.0,1.1511484326014199,1.584962500721156,37.0,66.0,5.0,1.584962500721156,0.0,80.0
1.0,74.0,159.0,3.321928094887362,69.0,26.0,0.0,100.0,22.833333333333332,6.0,7.0,27.0,2.0,48.0,0.3333333333333333,0.0,61.0,67.0,3.0,2.321928094887362,1.584962500721156,78.0
1.0,65.0,241.0,5.247927513443585,95.0,15.0,0.0,76.0,0.0,4.0,6.0,17.0,0.0,29.0,1.053654682481227,1.0,51.0,43.0,3.0,1.0,1.0,80.0
1.0,80.0,203.0,2.807354922057604,91.0,15.0,0.0,100.0,50.833333333333336,7.0,8.0,17.0,1.0,29.0,2.534349768999299,0.0,16.0,93.0,6.0,1.584962500721156,1.0,69.0
1.0,61.0,61.0,3.4594316186372973,41.0,9.0,0.0,80.0,27.0,5.0,6.0,10.0,1.0,50.0,0.0,1.584962500721156,80.0,95.0,4.0,2.0,1.0,100.0
1.0,57.0,178.0,1.584962500721156,79.0,23.0,0.0,92.0,2.0,4.0,6.0,26.0,2.0,58.0,1.2432386031062161,2.0,57.0,77.0,5.0,1.584962500721156,1.0,100.0
1.0,59.0,131.0,3.0,81.0,13.0,1.0,69.0,5.0,4.0,5.0,17.0,1.0,50.0,1.6703946355047423,1.584962500721156,75.0,43.833333333333336,3.0,1.584962500721156,1.0,100.0
1.0,71.0,103.0,4.0,94.0,6.0,1.0,86.0,13.0,6.0,5.0,7.0,0.0,14.0,0.430827083453526,0.0,48.0,51.833333333333336,2.0,1.1949875002403854,0.0,67.0
0.0,86.0,168.0,4.0,85.0,33.0,0.0,97.0,51.0,6.0,6.0,34.0,0.0,38.0,2.091189255305144,0.0,3.0,79.0,3.0,1.584962500721156,0.0,56.0
0.0,83.0,106.0,2.0,62.0,28.0,0.0,100.0,33.166666666666664,7.0,8.0,28.0,5.0,11.0,1.1258145836939113,2.321928094887362,17.0,58.666666666666664,2.0,1.0,0.0,60.0
1.0,59.0,198.0,2.807354922057604,89.0,29.0,2.0,79.0,21.0,6.0,2.0,34.0,1.0,38.0,0.5974937501201927,2.0,38.0,98.0,11.0,1.0,1.0,86.0
1.0,59.0,256.0,0.0,50.0,11.0,1.0,44.0,1.0,4.0,5.0,16.0,1.0,75.0,0.0,1.0,93.0,74.0,3.0,2.807354922057604,1.584962500721156,90.0
0.0,55.0,203.0,3.0,81.0,19.0,1.584962500721156,86.0,3.0,3.0,5.0,21.0,2.0,33.0,2.115581159583221,2.0,56.0,87.0,3.0,1.584962500721156,1.0,83.0
0.0,75.0,258.0,4.857980995127572,97.0,23.0,0.0,96.0,20.333333333333332,6.0,6.0,24.0,0.0,13.0,0.7432386031062163,0.0,31.0,66.33333333333333,4.0,1.1949875002403854,0.0,57.0
1.0,78.0,41.0,2.0,16.0,3.0,0.0,100.0,20.333333333333332,7.0,8.0,3.0,2.0,67.0,1.7603737373701787,4.087462841250339,0.0,67.5,0.0,1.0,0.0,50.0
0.0,65.0,14.0,0.0,4.0,3.0,0.0,100.0,8.666666666666666,7.0,8.0,6.0,5.0,33.0,0.16666666666666666,3.321928094887362,1.0,98.0,1.0,1.584962500721156,0.0,50.0
0.0,80.0,233.0,2.0,106.0,28.0,0.0,97.0,2.0,4.0,6.0,30.0,4.0,37.0,1.584962500721156,2.0,4.0,98.0,4.0,1.584962500721156,0.0,86.0
1.0,70.0,252.0,2.0,73.0,20.0,2.321928094887362,88.0,31.0,6.0,3.0,24.0,4.0,67.0,1.584962500721156,1.0,16.0,93.0,3.0,1.584962500721156,0.0,63.0
1.0,59.0,191.5,2.584962500721156,82.0,20.0,2.584962500721156,78.0,6.0,4.0,2.0,27.0,1.0,67.0,2.321928094887362,1.0,98.0,84.0,2.0,2.321928094887362,1.1949875002403854,100.0
1.0,57.0,246.0,2.321928094887362,72.0,34.0,1.584962500721156,88.0,3.0,1.0,3.0,40.0,4.0,73.0,1.584962500721156,2.0,12.0,70.0,3.0,3.700439718141092,0.0,89.0
